Time,Depth
19060,21
19080,19
19100,18
19120,16
19140,15
19160,13
19180,12
19200,11
19260,10
19280,8
19300,7
19340,6
19540,5
19560,4
19810,0
38799,0
38800,11
38820,13
38840,18
38860,23
38880,30
38900,36
38920,42
38940,46
38960,48
38980,49
39060,45
39080,38
39100,32
39120,26
39140,20
39160,15
39180,12
39200,10
39220,8
39260,7
39300,6
39440,7
39460,10
39480,15
39500,22
39520,30
39540,36
39560,40
39580,42
39660,38
39680,31
39700,24
39720,17
39740,13
39760,10
39780,7
39800,6
40040,8
40060,11
40080,16
40100,23
40120,30
40140,37
40160,42
40180,45
40260,42
40280,37
40300,30
40320,24
40340,18
40360,13
40380,10
40400,8
40420,7
40440,6
40600,8
40620,11
40640,16
40660,23
40680,31
40700,38
40720,45
40740,48
40760,49
40780,50
40820,49
40840,43
40860,35
40880,26
40900,18
40920,12
40940,8
40960,6
41000,5
41020,4
41160,6
41180,8
41200,12
41220,18
41240,26
41260,34
41280,42
41300,48
41320,51
41340,52
41400,50
41420,44
41440,36
41460,27
41480,19
41500,13
41520,8
41540,6
41600,5
41640,4
41740,6
41760,8
41780,14
41800,21
41820,31
41840,40
41860,47
41880,51
41900,52
41960,51
41980,45
42000,36
42020,26
42040,17
42060,11
42080,8
42100,6
42140,4
42300,6
42320,8
42340,11
42360,17
42380,25
42400,34
42420,42
42440,48
42460,51
42480,52
42540,49
42560,43
42580,34
42600,25
42620,17
42640,12
42660,8
42680,6
42700,5
42720,4
42820,6
42860,8
42880,12
42900,18
42920,28
42940,37
42960,44
42980,50
43000,51
43020,52
43080,46
43100,38
43120,29
43140,20
43160,12
43180,7
43200,6
43220,4
43440,6
43460,10
43480,17
43500,27
43520,35
43540,42
43560,48
43580,50
43620,51
43660,50
43680,46
43700,39
43720,31
43740,23
43760,16
43780,11
43800,7
43820,6
43880,5
43920,4
44000,6
44020,9
44040,15
44060,24
44080,34
44100,42
44120,48
44140,50
44160,51
44240,46
44260,39
44280,31
44300,22
44320,14
44340,10
44360,6
44380,5
44400,4
44580,6
44600,8
44620,12
44640,19
44660,27
44680,36
44700,43
44720,47
44740,49
44820,47
44840,41
44860,33
44880,25
44900,17
44920,11
44940,8
44960,6
45020,5
45040,4
45120,5
45140,6
45160,8
45180,13
45200,20
45220,27
45240,35
45260,41
45280,46
45300,47
45320,48
45380,46
45400,42
45420,35
45440,28
45460,21
45480,15
45500,11
45520,9
45540,7
45560,6
45700,7
45720,9
45740,13
45760,19
45780,27
45800,35
45820,42
45840,46
45860,49
45960,44
45980,37
46000,29
46020,20
46040,13
46060,10
46080,7
46100,6
46320,7
46340,12
46360,18
46380,27
46400,35
46420,42
46440,46
46460,48
46540,43
46560,35
46580,27
46600,19
46620,12
46640,8
46660,6
46680,5
46700,4
46820,6
46840,8
46860,13
46880,20
46900,29
46920,36
46940,42
46960,47
46980,49
47020,50
47040,49
47060,43
47080,35
47100,26
47120,18
47140,11
47160,7
47180,4
47200,3
47300,2
47400,4
47420,6
47440,10
47460,15
47480,22
47500,30
47520,38
47540,45
47560,49
47580,50
47620,51
47640,50
47660,45
47680,38
47700,30
47720,21
47740,15
47760,10
47780,7
47800,6
47960,8
47980,11
48000,15
48020,21
48040,29
48060,38
48080,45
48100,50
48120,52
48140,53
48200,50
48220,44
48240,35
48260,26
48280,18
48300,12
48320,8
48340,6
48540,7
48560,9
48580,13
48600,19
48620,26
48640,35
48660,42
48680,48
48700,50
48720,51
48780,49
48800,42
48820,33
48840,24
48860,15
48880,8
48900,6
48920,4
49100,6
49120,7
49140,10
49160,16
49180,25
49200,34
49220,42
49240,48
49260,51
49280,52
49340,50
49360,44
49380,36
49400,26
49420,17
49440,11
49460,7
49480,6
49540,4
49660,6
49700,8
49720,11
49740,14
49760,19
49780,25
49800,33
49820,40
49840,45
49860,48
49880,49
49940,48
49960,42
49980,34
50000,25
50020,17
50040,12
50060,8
50080,7
50100,6
50200,7
50220,8
50240,10
50260,12
50280,14
50300,17
50320,22
50340,29
50360,35
50380,41
50400,45
50420,48
50520,44
50540,37
50560,30
50580,22
50600,15
50620,10
50640,7
50660,6
50680,5
50700,4
50860,6
50880,7
50900,11
50920,18
50940,28
50960,37
50980,45
51000,49
51020,51
51100,48
51120,42
51140,34
51160,26
