Time,Depth
1087800,54
1087820,57
1087880,56
1087900,50
1087920,42
1087940,33
1087960,25
1087980,17
1088000,11
1088020,6
1088040,3
1088060,2
1088140,4
1088160,7
1088180,12
1088200,17
1088220,24
1088240,33
1088260,42
1088280,49
1088300,54
1088320,56
1088380,54
1088400,48
1088420,40
1088440,32
1088460,24
1088480,16
1088500,10
1088520,6
1088540,4
1088560,2
1088640,5
1088660,8
1088680,13
1088700,19
1088720,26
1088740,34
1088760,43
1088780,50
1088800,54
1088820,56
1088880,53
1088900,46
1088920,38
1088940,30
1088960,22
1088980,15
1089000,10
1089020,6
1089040,4
1089060,3
1089140,6
1089160,10
1089180,15
1089200,20
1089220,28
1089240,36
1089260,44
1089280,50
1089300,53
1089320,55
1089360,54
1089380,49
1089400,42
1089420,34
1089440,27
1089460,19
1089480,13
1089500,8
1089520,6
1089540,4
1089580,3
1089620,6
1089640,10
1089660,15
1089680,21
1089700,28
1089720,36
1089740,44
1089760,51
1089780,54
1089800,55
1089860,51
1089880,44
1089900,36
1089920,28
1089940,20
1089960,14
1089980,8
1090000,6
1090020,4
1090040,3
1090100,4
1090120,7
1090140,12
1090160,17
1090180,24
1090200,32
1090220,40
1090240,48
1090260,52
1090280,55
1090340,52
1090360,47
1090380,39
1090400,31
1090420,23
1090440,16
1090460,10
1090480,6
1090500,3
1090540,2
1090600,6
1090620,10
1090640,15
1090660,21
1090680,29
1090700,37
1090720,44
1090740,50
1090760,53
1090780,54
1090820,53
1090840,49
1090860,41
1090880,33
1090900,26
1090920,18
1090940,12
1090960,7
1090980,4
1091000,3
1091040,2
1091080,3
1091100,7
1091120,12
1091140,17
1091160,23
1091180,30
1091200,38
1091220,45
1091240,50
1091260,53
1091320,52
1091340,46
1091360,38
1091380,30
1091400,22
1091420,15
1091440,8
1091460,6
1091480,3
1091520,2
1091580,6
1091600,8
1091620,13
1091640,20
1091660,28
1091680,36
1091700,44
1091720,50
1091740,54
1091760,55
1091800,53
1091820,48
1091840,40
1091860,30
1091880,22
1091900,14
1091920,7
1091940,4
1091960,2
1092060,5
1092080,8
1092100,12
1092120,16
1092140,22
1092160,29
1092180,36
1092200,43
1092220,48
1092240,51
1092260,52
1092320,47
1092340,40
1092360,32
1092380,24
1092400,17
1092420,10
1092440,6
1092460,3
1092480,2
1092580,6
1092600,11
1092620,17
1092640,23
1092660,30
1092680,38
1092700,45
1092720,51
1092740,54
1092760,55
1092800,54
1092820,51
1092840,45
1092860,37
1092880,30
1092900,22
1092920,15
1092940,8
1092960,5
1092980,2
1093080,6
1093100,10
1093120,15
1093140,21
1093160,29
1093180,36
1093200,44
1093220,50
1093240,53
1093260,54
1093300,53
1093320,48
1093340,41
1093360,33
1093380,25
1093400,18
1093420,12
1093440,7
1093460,4
1093480,3
1093500,2
1093560,4
1093580,8
1093600,13
1093620,19
1093640,26
1093660,33
1093680,40
1093700,47
1093720,50
1093740,51
1093800,47
1093820,41
1093840,33
1093860,26
1093880,18
1093900,12
1093920,6
1093940,3
1093960,2
1094060,6
1094080,9
1094100,14
1094120,20
1094140,26
1094160,33
1094180,41
1094200,46
1094220,50
1094240,51
1094300,48
1094320,42
1094340,33
1094360,25
1094380,18
1094400,11
1094420,6
1094440,2
1094460,1
1094580,6
1094600,12
1094620,18
1094640,24
1094660,32
1094680,40
1094700,47
1094720,51
1094740,52
1094800,50
1094820,44
1094840,36
1094860,29
1094880,21
1094900,14
1094920,8
1094940,4
1094960,2
1095020,1
1095060,3
1095080,8
1095100,13
1095120,20
1095140,27
1095160,35
1095180,43
1095200,49
1095220,53
1095240,54
1095300,51
1095320,44
1095340,37
1095360,29
1095380,21
1095400,14
1095420,8
1095440,4
1095460,3
1095480,2
1095560,4
1095580,7
1095600,13
1095620,19
1095640,26
1095660,34
1095680,42
1095700,49
1095720,53
1095740,54
1095800,51
1095820,45
1095840,37
1095860,29
1095880,21
1095900,14
1095920,8
1095940,4
1095960,2
1096040,1
1096060,2
1096080,7
1096100,12
1096120,18
1096140,25
1096160,33
1096180,42
1096200,49
1096220,53
1096240,55
1096300,53
1096320,47
1096340,40
1096360,31
1096380,23
1096400,16
1096420,9
1096440,6
1096460,2
1096580,6
1096600,10
1096620,15
1096640,21
1096660,29
1096680,37
1096700,45
1096720,50
1096740,53
1096760,54
1096800,53
1096820,48
1096840,40
1096860,32
1096880,24
1096900,17
1096920,10
1096940,6
1096960,2
1097020,1
1097080,2
1097100,7
1097120,12
1097140,18
1097160,24
1097180,32
1097200,40
1097220,46
1097240,50
1097260,52
1097320,51
1097340,46
1097360,39
1097380,30
1097400,22
1097420,15
1097440,8
1097460,3
1097480,1
1097620,6
1097640,11
1097660,18
1097680,25
1097700,33
1097720,41
1097740,47
1097760,51
1097780,52
1097840,50
1097860,44
1097880,37
1097900,29
1097920,22
1097940,15
1097960,8
1097980,5
1098000,2
1098020,1
1098120,3
1098140,8
1098160,15
1098180,21
1098200,28
1098220,35
1098240,43
1098260,48
1098280,51
1098300,52
1098360,47
1098380,41
1098400,33
1098420,25
1098440,19
1098460,12
1098480,7
1098500,6
1098520,4
1098540,3
1098600,6
1098620,8
1098640,13
1098660,18
1098680,25
1098700,31
1098720,39
1098740,46
1098760,50
1098780,52
1098840,51
1098860,46
1098880,40
1098900,32
1098920,25
1098940,19
1098960,13
1098980,8
1099000,6
1099040,4
1099100,6
1099120,10
1099140,14
1099160,20
1099180,27
1099200,34
1099220,41
1099240,48
1099260,52
1099280,53
1099300,54
1099340,51
1099360,46
1099380,39
1099400,31
1099420,24
1099440,17
1099460,11
1099480,6
1099500,4
1099520,3
1099540,2
1099620,4
1099640,8
1099660,13
1099680,19
1099700,27
1099720,36
1099740,45
1099760,53
1099780,57
1099800,59
1099860,55
1099880,48
1099900,39
1099920,29
1099940,18
1099960,10
1099980,3
1100000,0
1108759,0
1108760,10
1108900,9
1108980,10
1109000,13
1109020,17
1109040,22
1109060,27
1109080,33
1109100,39
1109120,44
1109140,47
1109160,50
1109180,51
1109220,50
1109240,49
1109260,45
1109280,39
1109300,32
1109320,26
1109340,20
1109360,15
1109380,10
1109400,6
1109420,5
1109440,4
1109460,3
1109540,6
1109560,10
1109580,15
1109600,21
1109620,28
1109640,36
1109660,44
1109680,49
1109700,53
1109720,54
1109760,53
1109780,49
1109800,43
1109820,36
1109840,28
1109860,21
1109880,15
1109900,9
1109920,6
1109940,4
1109980,3
1110020,4
1110040,6
1110060,9
1110080,14
1110100,19
1110120,26
1110140,34
1110160,42
1110180,49
1110200,53
1110220,55
1110280,51
1110300,44
1110320,36
1110340,27
1110360,19
1110380,13
1110400,9
1110420,7
1110440,6
1110520,7
1110540,10
1110560,13
1110580,18
1110600,23
1110620,29
1110640,35
1110660,40
1110680,45
1110700,47
1110720,49
1110780,46
1110800,41
