"time","depth"
"34.51","2.62"
"34.5707","1.61"
"34.6242","0.78"
"34.6821","0.22"
"34.736","0.63"
"34.7996","1.67"
"34.8533","4.15"
"34.9245","3.97"
"34.9785","2.82"
"35.0417","1.67"
"35.0955","0.2"
"35.1805","0.07"
"35.2362","0.31"
"35.293","0.71"
"35.3468","1.52"
"35.4015","3.75"
"35.4557","4.01"
"35.512","3.26"
"35.5658","1.92"
"35.6229","0.82"
"35.6764","0.07"
"35.7863","0.39"
"35.8409","1.41"
"35.8946","4.04"
"35.9588","4.16"
"36.0131","1.88"
"36.1251","0.81"
"36.1888","0.37"
"36.2457","0.65"
"36.3014","1.48"
"36.3553","3.48"
"36.413","4.14"
"36.4678","3.66"
"36.5224","2.32"
"36.5774","0.98"
"36.6319","0.07"
"36.7488","0.34"
"36.8063","1.5"
"36.87","3.66"
"36.9261","3.6"
"37.0106","2.24"
"37.0644","1.32"
"37.1213","0.45"
"37.175","0.07"
"37.3379","0.55"
"37.3915","1.95"
"37.4478","3.47"
"37.5614","2.76"
"37.6162","1.69"
"37.6726","0.61"
"37.7265","0.07"
"37.8429","0.59"
"37.9267","2.06"
"37.9804","3.78"
"38.0421","3.22"
"38.0959","1.84"
"38.1589","0.82"
"38.2129","0.07"
"38.33","0.66"
"38.3934","1.71"
"38.4471","4.11"
"38.5124","4"
"38.5664","3.06"
"38.6269","2.02"
"38.6804","1.14"
"38.7369","0.07"
"38.8601","0.16"
"38.914","0.64"
"38.972","1.46"
"39.0255","3.44"
"39.0801","3.99"
"39.1337","2.86"
"39.1888","1.6"
"39.2429","0.58"
"39.302","0.07"
"39.4171","0.81"
"39.4708","2.13"
"39.5322","4.03"
"39.586","3.63"
"39.6476","2.21"
"39.7226","1.13"
"39.7795","0.07"
"39.9415","0.72"
"39.9962","1.97"
"40.0506","3.97"
"40.1129","3.59"
"40.1666","2.22"
"40.2246","1.16"
"40.2781","0.07"
"40.4503","0.33"
"40.5041","1.76"
"40.5648","4.04"
"40.6386","3.4"
"40.696","2.06"
"40.7498","1.14"
"40.8073","0.23"
"40.8612","0.07"
"40.9718","0.85"
"41.0276","2.08"
"41.0812","4.06"
"41.1383","3.93"
"41.1976","2.94"
"41.2522","1.82"
"41.3084","0.74"
"41.3658","0.07"
"41.4811","0.31"
"41.5551","1.5"
"41.6097","3.28"
"41.6636","3.71"
"41.7269","2.8"
"41.7813","1.65"
"41.8441","0.64"
"41.8976","0.07"
"42.0147","0.62"
"42.0769","1.8"
"42.1309","4.06"
"42.1924","4"
"42.2462","3.07"
"42.3081","1.93"
"42.3616","0.65"
"42.4501","0.07"
"42.5606","0.22"
"42.6142","1.22"
"42.6701","3.22"
"42.7242","3.4"
"42.7795","3.21"
"42.8334","2.76"
"42.8912","1.56"
"42.9519","0.56"
"43.0066","0.07"
"43.122","0.46"
"43.1757","1.46"
"43.2374","3.56"
"43.3069","3.72"
"43.3641","3.28"
"43.4182","2"
"43.4727","0.74"
"43.5265","0.07"
"43.6897","0.52"
"43.7433","1.7"
"43.7977","3.81"
"43.8515","3.87"
"43.9063","3.02"
"43.9599","1.93"
"44.0162","1.04"
"44.0704","0.25"
"44.1275","0.07"
"44.2558","1"
"44.3093","2.61"
"44.3654","4.03"
"44.419","3.53"
"44.4827","2.44"
"44.5373","1.37"
"44.6003","0.28"
"44.6551","0.07"
"44.7673","0.24"
"44.8253","1.22"
"44.8791","3.03"
"44.9355","3.92"
"44.9889","3.56"
"45.0438","2.12"
"45.1178","0.77"
"45.174","0.07"
"45.2855","0.47"
"45.3405","1.47"
"45.3967","3.33"
"45.4502","3.88"
"45.5119","3.36"
"45.5658","2.05"
"45.6291","1.1"
"45.6832","0.07"
"45.8643","0.41"
"45.9179","2.61"
"46.007","3.88"
"46.0614","3.43"
"46.1238","2.06"
"46.1777","0.93"
"46.2351","0.07"
"46.3461","0.3"
"46.4022","1.19"
"46.459","3.11"
"46.5137","4.09"
"46.5714","3.23"
"46.6251","1.79"
"46.6868","0.65"
"46.7404","0.07"
"46.8729","0.4"
"46.9297","1.39"
"46.9835","3.05"
"47.0379","4.1"
"47.0923","3.41"
"47.1471","2.03"
"47.2012","0.86"
"47.2578","0.07"
"47.3662","0.81"
"47.4203","2.33"
"47.4768","4.08"
"47.5302","3.67"
"47.5853","2.51"
"47.6413","1.33"
"47.6976","0.07"
"47.8748","0.39"
"47.9362","1.63"
"47.9899","3.67"
"48.0542","3.45"
"48.1079","2.72"
"48.1641","1.68"
"48.2177","0.55"
"48.2793","0.07"
"48.3877","0.32"
"48.4414","0.99"
"48.4986","2.38"
"48.5582","3.78"
"48.6132","2.98"
"48.6859","1.78"
"48.7442","0.57"
"48.798","0.07"
"48.909","0.82"
"48.983","2.3"
"49.0381","4.05"
"49.0943","3.73"
"49.148","2.6"
"49.2074","1.45"
"49.2609","0.33"
"49.3244","0.07"
"49.4351","0.56"
"49.4902","2.36"
"49.5634","4.07"
"49.6175","3.51"
"49.674","2.08"
"49.7274","0.91"
"49.7823","0.07"
"49.8925","0.23"
"49.9462","1"
"50.0022","2.04"
"50.0569","3.53"
"50.1133","3.75"
"50.1667","2.92"
"50.2281","1.64"
"50.2819","0.54"
"50.3366","0.07"
"50.4706","0.32"
"50.5241","1.1"
"50.5823","2.51"
"50.636","3.34"
"50.748","2.75"
"50.8051","1.57"
"50.8587","0.44"
"50.9134","0.07"
"51.0236","0.8"
"51.0795","1.81"
"51.1409","2.73"
"51.1965","2.67"
"51.2512","2.54"
"51.3074","2.3"
"51.3831","1.56"
"51.4366","0.47"
"51.4988","0.07"
"51.6236","0.16"
"51.6777","1.39"
"51.7385","2.95"
"51.7922","3.14"
"51.8556","2.58"
"51.9093","1.27"
"51.9737","0.15"
"52.0274","0.07"
"52.0958","0.56"
"52.1493","1.76"
"52.2129","3.51"
"52.284","3.32"
"52.339","2.43"
"52.3926","1.41"
"52.4493","0.07"
"52.5588","0.17"
"52.6142","1.27"
"52.6703","3.16"
"52.7242","3.46"
"52.7792","2.97"
"52.8328","2.09"
"52.8894","1.19"
"52.9446","0.09"
"53.0641","0.44"
"53.1282","1.76"
"53.1961","3.1"
"53.2512","2.97"
"53.3069","2.26"
"53.3641","1.52"
