"time","depth"
"29.1977","1.09"
"29.2617","1.41"
"29.3152","1.99"
"29.3784","2.73"
"29.4324","3.81"
"29.4949","5.35"
"29.5482","6.33"
"29.7414","5.75"
"29.7959","3.95"
"29.8531","2.58"
"29.9071","1.76"
"29.9642","1.15"
"30.018","0.77"
"30.0731","0.59"
"30.237","0.8"
"30.2977","1.3"
"30.3509","2.1"
"30.4131","2.84"
"30.4664","3.6"
"30.5285","4.86"
"30.6025","6.32"
"30.771","4.34"
"30.828","2.43"
"30.8859","1.34"
"30.9394","0.54"
"30.9958","0.07"
"31.1606","0.15"
"31.2151","0.7"
"31.2747","1.52"
"31.3309","2.53"
"31.3848","4.03"
"31.4465","5.83"
"31.5249","6.29"
"31.5811","6.36"
"31.6348","6.33"
"31.6895","4.84"
"31.743","3.36"
"31.7976","2.21"
"31.8512","1.43"
"31.9072","0.76"
"31.9609","0.12"
"32.0157","0.07"
"32.1243","0.2"
"32.1781","0.79"
"32.2358","1.59"
"32.2898","2.71"
"32.353","3.96"
"32.4188","4.76"
"32.4775","5.46"
"32.5309","5.21"
"32.6026","3.79"
"32.6562","2.17"
"32.7285","1.31"
"32.786","0.33"
"32.8485","0.07"
"33.0218","0.47"
"33.0871","1.11"
"33.1406","2"
"33.2061","3.11"
"33.2596","4.48"
"33.4092","4.62"
"33.5203","4.05"
"33.5815","2.89"
"33.6355","1.86"
"33.6992","0.95"
"33.7575","0.07"
"33.9748","0.32"
"34.0272","0.61"
"34.0793","1.04"
"34.1318","1.77"
"34.2029","2.75"
"34.2615","3.63"
"34.3156","4.06"
"34.3719","4.36"
"34.4262","4.85"
"34.485","5.37"
"34.5387","5.42"
"34.5946","4.73"
"34.6496","3.24"
"34.706","2.36"
"34.7596","1.93"
"34.8721","2.03"
"34.9337","2.21"
"34.9872","2.65"
"35.0524","3.6"
"35.1186","4.53"
"35.1748","5.67"
"35.2281","6.28"
"35.2901","6.36"
"35.3436","5.53"
"35.4085","3.64"
"35.462","2.33"
"35.5234","1.45"
"35.577","0.93"
"35.6355","0.75"
"35.7469","0.78"
"35.8004","1.05"
"35.8672","1.65"
"35.9209","2.84"
"35.9866","4.25"
"36.0617","4.94"
"36.1181","6.31"
"36.1717","6.36"
"36.28","4.88"
"36.3349","2.86"
"36.3887","1.87"
"36.4432","1.36"
"36.4969","1.06"
"36.5521","1.02"
"36.6069","1.09"
"36.6632","1.33"
"36.7183","1.8"
"36.7802","2.74"
"36.8335","4"
"36.8975","6.09"
"36.9682","6.36"
"37.1915","5.09"
"37.2462","3.46"
"37.2997","2.35"
"37.3549","1.62"
"37.4087","1.22"
"37.4655","0.98"
"37.5193","0.88"
"37.6279","0.96"
"37.683","1.35"
"37.7382","2.07"
"37.7926","3.33"
"37.8613","4.53"
"37.916","5.9"
"37.9698","6.36"
"38.1494","5.97"
"38.2034","3.34"
"38.2663","2.09"
"38.3211","1.5"
"38.3805","1.15"
"38.4342","0.81"
"38.4976","0.67"
"38.6074","0.78"
"38.661","1.15"
"38.7222","2.06"
"38.7888","3.29"
"38.8449","4.99"
"38.8984","6.36"
"39.1167","4.1"
"39.1729","2.38"
"39.2272","1.5"
"39.2841","0.96"
"39.3376","0.7"
"39.3924","0.59"
"39.5034","0.65"
"39.5573","0.97"
"39.6217","1.68"
"39.6871","2.45"
"39.7431","3.56"
"39.7964","5.78"
"39.8556","6.36"
"40.0219","6.19"
"40.0781","4.25"
"40.1318","3.03"
"40.1953","2.19"
"40.2489","1.58"
"40.3114","1.08"
"40.3648","0.54"
"40.4209","0.17"
"40.5291","0.56"
"40.5993","1.21"
"40.6552","2.09"
"40.7087","3.11"
"40.7653","4.41"
"40.8223","6.36"
"41.0931","5.6"
"41.1475","3.62"
"41.204","2.26"
"41.2573","1.31"
"41.3191","0.52"
"41.3726","0.07"
"41.566","0.45"
"41.62","0.97"
"41.677","1.5"
"41.7312","2.23"
"41.7878","4.05"
"41.8413","6.36"
"42.0039","5.62"
"42.0578","3.99"
"42.1123","2.84"
"42.1659","1.97"
"42.2235","1.39"
"42.277","1.06"
"42.3359","0.79"
"42.4044","0.62"
"42.4621","0.54"
"42.5156","0.6"
"42.5779","0.98"
"42.6319","1.87"
"42.7008","3.06"
"42.7549","4.67"
"42.8182","6.36"
"42.9333","6.26"
"42.9871","4.08"
"43.0485","2.44"
"43.1022","1.52"
"43.1636","0.73"
"43.2174","0.07"
