"time","depth"
"19.7736","1.52"
"19.8391","0.07"
"19.9512","1.82"
"20.0315","3.19"
"20.0852","1.91"
"20.1491","0.71"
"20.2033","0.18"
"20.2662","1.46"
"20.3203","2.81"
"20.3835","1.77"
"20.4378","0.52"
"20.4991","0.07"
"20.5527","1.08"
"20.6146","3.39"
"20.6681","2.39"
"20.755","1.06"
"20.8089","0.5"
"20.8652","1.29"
"20.9194","3.18"
"20.9744","3.23"
"21.028","1.6"
"21.0844","0.08"
"21.1953","1.56"
"21.2491","3.67"
"21.3037","3.06"
"21.3588","1.44"
"21.4163","0.4"
"21.4767","0.97"
"21.5415","3.03"
"21.6102","2.59"
"21.6673","1.25"
"21.721","0.07"
"21.8299","1.69"
"21.887","3.62"
"21.9412","3.05"
"21.9963","1.58"
"22.0499","0.69"
"22.1046","0.76"
"22.1585","2.53"
"22.2156","5.38"
"22.2698","3.14"
"22.3264","1.3"
"22.3824","0.2"
"22.4393","1.38"
"22.5142","3.35"
"22.569","3.32"
"22.623","1.42"
"22.6844","0.07"
"22.7381","0.34"
"22.799","2.48"
"22.8528","5.37"
"22.9149","3.18"
"22.9689","1.05"
"23.036","0.24"
"23.0903","1.31"
"23.1452","3.26"
"23.1997","3.45"
"23.2559","1.5"
"23.3096","0.07"
"23.3973","1"
"23.4513","2.73"
"23.5078","3.63"
"23.5615","2.39"
"23.6197","0.91"
"23.6736","0.07"
"23.7285","0.84"
"23.7823","2.87"
"23.8369","3.4"
"23.8909","1.66"
"23.9474","0.34"
"24.0012","0.07"
"24.0567","1.42"
"24.1106","4.04"
"24.1652","3.28"
"24.2195","0.9"
"24.3097","0.07"
"24.3636","1.86"
"24.4275","3.84"
"24.4815","2.33"
"24.5456","0.76"
"24.5995","0.07"
"24.6566","0.84"
"24.7108","2.79"
"24.768","3"
"24.8222","1.39"
"24.8799","0.07"
"24.9983","1.88"
"25.0575","6.14"
"25.1142","3.71"
"25.1895","1.48"
"25.2468","0.65"
"25.3007","1.8"
"25.3758","4.87"
"25.4303","3.01"
"25.506","1.15"
"25.567","0.32"
"25.637","1.74"
"25.6907","5.08"
"25.7485","3.48"
"25.8026","1.26"
"25.8605","0.07"
"25.9144","0.41"
"25.9712","2.6"
"26.0273","2.95"
"26.1105","1.28"
"26.1645","0.07"
"26.2226","0.13"
"26.2776","2"
"26.3397","4.68"
"26.3955","2.59"
"26.4507","0.81"
"26.5058","0.07"
"26.5606","0.65"
"26.6143","2.87"
"26.6776","3.53"
"26.7313","1.76"
"26.7953","0.6"
"26.8492","0.82"
"26.912","2.99"
"26.9866","2.86"
"27.0416","1.41"
"27.0956","0.27"
"27.1529","0.55"
"27.2069","2.43"
"27.2643","3.9"
"27.3181","2.3"
"27.3754","0.86"
"27.4296","0.07"
"27.4866","0.93"
"27.5414","3.27"
"27.5977","4.97"
"27.6513","2.15"
"27.7095","0.7"
"27.7655","0.32"
"27.8227","2.27"
"27.8913","3.1"
"27.9531","1.21"
"28.0069","0.07"
"28.0708","0.37"
"28.1249","3.78"
"28.1893","6.36"
"28.2428","2.73"
"28.3049","0.93"
"28.3592","0.07"
"28.4219","0.8"
"28.4757","3.08"
"28.5304","4.64"
"28.5844","2.04"
"28.647","0.53"
"28.7009","0.07"
"28.7877","1.2"
"28.8418","3.88"
"28.8982","4.32"
"28.9527","2.03"
"29.0111","0.32"
"29.0647","0.07"
"29.1213","0.82"
"29.175","3.19"
"29.2297","5.03"
"29.2834","2.64"
"29.344","1.06"
"29.3983","0.07"
"29.4598","0.88"
"29.5136","3.6"
"29.5761","3.47"
"29.6507","1.3"
"29.7071","0.07"
"29.7607","0.26"
"29.8154","2.35"
"29.8696","4.57"
"29.9278","2.65"
"29.9855","0.83"
"30.0509","0.07"
"30.1064","1.78"
"30.1612","3.56"
"30.2159","2.12"
"30.2784","0.41"
"30.3323","0.07"
"30.3951","2.23"
"30.4492","4.2"
"30.5462","1.36"
"30.6005","0.07"
"30.6553","0.38"
"30.7091","2.61"
"30.7656","3.29"
"30.8193","1.35"
"30.876","0.07"
"30.9298","0.24"
"30.9846","2.24"
"31.0402","5.29"
"31.098","2.54"
"31.1522","0.59"
"31.2157","0.07"
"31.2694","1.65"
"31.3326","3.33"
"31.4056","1.92"
"31.4621","0.48"
"31.5159","0.07"
"31.5722","1.21"
"31.6262","6.12"
"31.7345","2.41"
"31.7895","0.82"
"31.8436","0.07"
"31.9005","1.43"
"31.9543","3.16"
"32.0122","2.73"
"32.0665","1.22"
"32.1238","0.07"
"32.1777","0.47"
"32.2349","3.22"
"32.3009","3.15"
"32.3575","1.38"
"32.4116","0.07"
"32.523","1.75"
"32.5852","4.68"
"32.6394","3.64"
"32.7013","1.43"
"32.7549","0.33"
"32.8184","0.81"
"32.8724","3.83"
"32.9341","5.6"
"32.9881","2.06"
"33.0515","0.54"
"33.1867","3.37"
"33.241","6.01"
"33.2955","2.8"
"33.3495","1.21"
"33.4062","0.57"
"33.4597","1.45"
"33.516","4.94"
"33.5702","4.7"
"33.628","1.71"
"33.6819","0.15"
"33.7941","2.19"
"33.849","5.38"
"33.9041","3.14"
"33.9591","1.35"
"34.0126","0.23"
"34.1001","1.71"
"34.1541","6.36"
"34.2173","3.64"
"34.2714","1.21"
"34.3322","0.07"
"34.3861","0.83"
"34.4493","4.36"
"34.5028","4.4"
"34.5644","1.71"
"34.618","0.07"
"34.6821","0.17"
"34.7369","3.43"
"34.7994","5.82"
"34.8533","2.33"
"34.9083","0.28"
"34.9969","0.91"
"35.0625","3.96"
"35.1259","3.26"
"35.1823","1.21"
"35.2362","0.07"
"35.2933","0.12"
"35.3479","2.33"
"35.4054","5.2"
"35.4603","2.77"
"35.518","1.11"
"35.5738","0.24"
"35.6313","0.79"
"35.6855","4.76"
"35.7481","6.36"
"35.8016","1.69"
"35.8911","0.51"
"35.9451","0.73"
"36.0027","3"
"36.1136","1.1"
"36.168","0.07"
"36.225","0.46"
"36.2792","3.33"
"36.3369","6.36"
"36.391","3.18"
"36.4458","1.27"
"36.5009","0.35"
"36.5585","1.35"
"36.6124","6.24"
"36.6751","3.22"
"36.7546","0.98"
"36.8117","0.07"
"36.8652","1.44"
"36.9201","5.62"
"36.9764","3.81"
"37.0314","1.33"
"37.0851","0.07"
"37.1397","0.47"
"37.1939","3.06"
"37.2485","5.63"
"37.3026","2.23"
"37.3594","0.48"
"37.4132","0.07"
"37.4679","1.27"
"37.5219","4.58"
"37.5768","3.34"
"37.6431","1.37"
"37.6992","0.23"
"37.7528","1.04"
"37.8164","3.97"
"37.8714","4.21"
"37.9341","1.44"
"37.9882","0.07"
"38.0586","0.58"
"38.1122","3.12"
"38.1756","3.45"
"38.2304","1.35"
"38.2895","0.07"
"38.3436","0.15"
"38.4011","2.15"
"38.4552","5.09"
"38.5337","2.83"
"38.5882","0.9"
"38.6515","0.07"
"38.7061","1.55"
"38.7707","4.34"
"38.8249","3"
"38.8876","1.08"
"38.9415","0.07"
"39.0041","1"
"39.0579","4.88"
"39.1229","3.99"
"39.1766","1.7"
"39.2334","0.67"
"39.2874","0.96"
"39.3508","6.24"
"39.4219","3.37"
"39.4787","1.04"
"39.5331","0.07"
"39.5908","0.74"
"39.6473","5.18"
"39.7039","5.94"
"39.7588","2.06"
"39.8139","0.39"
"39.8692","0.14"
"39.9268","2.58"
"39.9906","4.77"
"40.0548","1.27"
"40.1093","0.07"
"40.1703","0.52"
"40.2247","4.66"
"40.298","3.32"
"40.3525","1.09"
"40.4092","0.07"
"40.463","0.85"
"40.5238","4.58"
"40.5789","4.83"
"40.6393","1.44"
"40.6934","0.07"
"40.7564","0.37"
"40.8105","3.59"
"40.8738","6.29"
"40.9277","2.04"
"40.9915","0.28"
"41.0454","0.07"
"41.1104","4.05"
"41.1817","5.45"
"41.2394","2.08"
"41.2933","0.07"
"41.3508","0.34"
"41.4046","2.86"
"41.461","6.36"
"41.5148","2.78"
"41.5729","0.59"
"41.6281","0.07"
"41.6901","2.15"
"41.7441","6.36"
"41.807","2.88"
"41.8617","0.33"
"41.9165","0.07"
"41.9708","1.26"
"42.0354","6.32"
"42.1061","3.17"
"42.1627","1.06"
"42.2166","0.07"
"42.274","0.26"
"42.328","2.79"
"42.386","4.12"
"42.4398","1.78"
"42.4964","0.07"
"42.6092","1.36"
"42.6633","3.93"
"42.7179","2.83"
"42.7719","0.89"
"42.8281","0.07"
"42.9381","2.75"
"43.0159","5.07"
"43.0705","2.32"
"43.1251","0.54"
"43.1824","0.07"
"43.2365","0.84"
"43.2931","4.52"
"43.3469","5.92"
"43.4041","2.12"
"43.4588","0.17"
"43.516","0.07"
"43.5699","1.78"
"43.6272","4.91"
"43.6832","2.78"
"43.7403","0.54"
"43.794","0.07"
"43.8571","0.98"
