Time,Depth
136800,94
137400,97
138680,-1
139680,-1
140680,-1
141680,-1
142680,-1
143680,-1
144680,-1
145680,-1
146680,-1
147680,-1
148680,-1
149680,-1
29840,6
57360,44
60660,49
61320,49
62020,48
70120,48
72200,49
72940,47
73640,49
75080,48
75780,49
91100,46
91740,47
93560,47
94180,47
94780,48
95980,48
119780,6
122000,48
124980,49
125580,47
126780,47
128600,47
129220,48
129860,47
130480,49
131100,49
131740,44
132320,43
57120,9
88020,10
119280,12
150400,12
