49360,1
49380,0
49419,0
49420,1
49440,2
49460,6
49480,11
49500,16
49520,21
49540,28
49560,34
49580,40
49600,42
49640,43
49680,42
49700,41
49720,36
49740,26
49760,16
49780,9
49800,6
49820,2
49840,1
49860,0
49899,0
49900,1
49920,3
49940,8
49960,13
49980,20
50000,27
50020,34
50040,40
50060,41
50140,38
50160,31
50180,21
50200,13
50220,8
50240,4
50260,2
50280,1
50300,0
50339,0
50340,1
50360,3
50380,8
50400,14
50420,20
50440,29
50460,36
50480,41
50500,42
50580,41
50600,36
50620,27
50640,17
50660,10
50680,6
50700,2
50720,1
50740,0
50799,0
50800,1
50820,4
50840,9
50860,16
50880,23
50900,30
50920,37
50940,41
50960,42
50980,43
51040,42
51060,39
51080,32
51100,22
51120,14
51140,8
51160,4
51180,1
51200,0
51259,0
51260,1
51280,4
51300,7
51320,10
51340,15
51360,21
51380,29
51400,37
51420,42
51440,43
51540,42
51560,39
51580,31
51600,20
51620,12
51640,7
51660,2
51680,1
51700,0
51739,0
51740,2
51760,6
51780,10
51800,15
51820,22
51840,30
51860,37
51880,41
51900,42
51920,43
52000,42
52020,38
52040,30
52060,19
52080,10
52100,4
52120,1
52140,0
52219,0
52220,1
52240,3
52260,8
52280,14
52300,21
52320,29
52340,37
52360,42
52380,43
52480,41
52500,36
52520,26
52540,16
52560,9
52580,6
52600,2
52620,1
52680,2
52700,6
52720,8
52740,14
52760,22
52780,32
52800,39
52820,42
52840,43
52940,42
52960,39
52980,31
53000,20
53020,12
53040,7
53060,4
53080,2
53120,1
53160,2
53180,6
53200,9
53220,15
53240,23
53260,30
53280,38
53300,42
53320,43
53420,42
53440,40
53460,35
53480,26
53500,17
53520,11
53540,6
53560,3
53580,1
53660,2
53680,4
53700,7
53720,12
53740,18
53760,26
53780,34
53800,41
53820,43
53940,41
53960,36
53980,27
54000,17
54020,10
54040,6
54060,2
54080,0
54159,0
54160,1
54180,2
54200,6
54220,12
54240,19
54260,26
54280,33
54300,40
54320,42
54340,43
54420,42
54440,38
54460,30
54480,19
54500,10
54520,4
54540,0
54639,0
54640,2
54660,4
54680,7
54700,11
54720,16
54740,22
54760,28
54780,34
54800,40
54820,42
54860,43
54900,42
54920,41
54940,38
54960,29
54980,18
55000,10
55020,6
55040,3
55060,2
55080,1
55120,2
55140,3
55160,6
55180,8
55200,13
55220,18
55240,24
55260,31
55280,37
55300,41
55320,42
55400,40
55420,36
55440,27
55460,17
55480,10
55500,6
55520,2
55540,1
55560,0
55619,0
55620,1
55640,2
55660,6
55680,11
55700,17
55720,25
55740,33
55760,39
55780,42
55800,43
55860,42
55880,41
55900,36
55920,26
55940,16
55960,8
55980,3
56000,1
56080,2
56100,3
56120,6
56140,11
56160,18
56180,25
56200,33
56220,40
56240,42
56260,43
56340,42
56360,40
56380,34
56400,24
56420,15
56440,8
56460,4
56480,2
56500,1
56560,2
56580,6
56600,9
56620,16
56640,24
56660,32
56680,40
56700,42
56720,43
56780,42
56800,41
56820,37
56840,28
56860,18
56880,10
56900,4
56920,1
56940,0
57019,0
57020,2
57040,6
57060,11
57080,17
57100,24
57120,31
57140,37
57160,41
57180,42
57260,40
57280,35
57300,25
57320,15
57340,8
57360,3
57380,1
57400,0
57479,0
57480,2
57500,6
57520,9
57540,16
57560,22
57580,30
57600,36
57620,41
57640,43
57720,42
57740,40
57760,35
57780,24
57800,15
57820,7
57840,2
57860,0
57979,0
57980,1
58000,6
58020,11
58040,18
58060,25
58080,31
58100,37
58120,41
58140,42
58220,40
58240,35
58260,26
58280,16
58300,9
58320,4
58340,1
58380,0
58419,0
58420,1
58440,2
58460,6
58480,9
58500,12
58520,17
58540,22
58560,28
58580,35
58600,40
58620,42
58700,41
58720,39
58740,33
58760,22
58780,13
58800,6
58820,0
58919,0
58920,1
58940,6
58960,11
58980,17
59000,22
59020,28
59040,34
59060,39
59080,41
59100,42
59120,43
59160,42
59200,39
59220,33
59240,22
59260,13
59280,6
59300,0
67519,0
67520,10
67540,15
67560,22
67580,29
67600,36
67620,41
67640,42
67680,41
67700,38
67720,30
67740,20
67760,12
67780,6
67800,1
67820,0
67919,0
67920,1
67940,6
67960,13
67980,21
68000,30
68020,37
68040,42
68080,43
68100,42
68120,41
68140,36
68160,26
68180,14
68200,6
68220,0
68339,0
68340,1
68360,6
68380,11
68400,18
68420,27
68440,36
68460,41
68480,42
68560,40
68580,33
68600,21
68620,11
68640,4
68660,0
68779,0
68780,2
68800,6
68820,12
68840,19
68860,28
68880,36
68900,42
68920,43
69020,41
69040,38
69060,27
69080,16
69100,7
69120,1
69140,0
69239,0
69240,3
69260,10
69280,19
69300,28
69320,37
69340,42
69380,43
69400,42
69420,41
69440,38
69460,29
69480,17
69500,9
69520,3
69540,1
69560,0
69639,0
69640,1
69660,6
69680,11
69700,19
69720,29
69740,37
69760,42
69780,43
69880,41
69900,34
69920,23
69940,13
69960,6
69980,1
70000,0
70079,0
70080,1
70100,6
70120,12
70140,19
70160,28
70180,36
70200,42
70220,43
70320,41
70340,36
70360,25
70380,13
70400,6
70420,1
70440,0
70519,0
70520,1
70540,3
70560,8
70580,13
70600,20
70620,29
70640,38
70660,42
70680,43
70760,41
70780,37
70800,28
70820,17
70840,9
70860,3
70880,1
70900,0
70959,0
70960,2
70980,6
71000,12
71020,18
71040,26
71060,34
71080,41
71100,43
71200,41
71220,37
71240,27
71260,17
71280,10
71300,6
71320,2
71340,0
71419,0
71420,2
71440,8
71460,15
71480,23
71500,32
71520,39
71540,42
71560,43
71640,42
71660,40
71680,34
71700,24
71720,14
71740,6
71760,1
71780,0
71859,0
71860,1
71880,3
71900,8
71920,14
71940,22
71960,29
71980,37
72000,41
72020,42
72080,41
72100,37
72120,29
72140,18
72160,9
72180,3
72200,0
72319,0
72320,3
72340,9
72360,15
72380,23
72400,31
72420,39
72440,42
72460,43
72520,42
72540,40
72560,33
72580,22
72600,12
72620,4
72640,0
72759,0
72760,4
72780,10
72800,17
72820,25
72840,33
72860,40
72880,42
72900,43
72960,42
72980,40
73000,35
73020,24
73040,14
73060,6
73080,1
73100,0
73179,0
73180,1
73200,4
73220,10
73240,18
73260,27
73280,35
73300,41
73320,43
73420,41
73440,37
73460,28
73480,18
73500,9
73520,3
73540,0
73659,0
73660,1
73680,7
73700,14
73720,23
73740,32
73760,40
73780,42
73800,43
73860,42
73880,41
73900,35
73920,24
73940,13
73960,6
73980,1
74000,0
74099,0
74100,2
74120,10
74140,19
74160,28
74180,37
74200,41
74220,43
74300,42
74320,40
74340,35
74360,23
74380,12
74400,6
74420,0
74519,0
74520,1
74540,6
74560,11
74580,20
74600,29
74620,38
74640,42
74660,43
74760,41
74780,36
74800,25
74820,14
74840,6
74860,0
74999,0
75000,3
75020,8
75040,15
75060,22
75080,30
75100,39
75120,42
75140,43
75220,42
75240,38
75260,29
75280,17
75300,9
75320,3
75340,1
75360,0
75439,0
75440,1
75460,6
75480,12
75500,21
75520,29
75540,37
75560,41
75580,43
75660,42
75680,39
75700,31
75720,20
75740,11
75760,6
75780,1
75800,0
75879,0
75880,2
75900,6
75920,11
75940,18
75960,27
75980,35
76000,41
76020,43
76120,42
76140,39
76160,31
76180,19
76200,11
76220,6
76240,1
76260,0
76359,0
76360,3
76380,8
76400,15
76420,23
76440,32
76460,39
76480,42
76560,41
76580,38
76600,29
76620,19
76640,11
76660,6
76680,3
76700,1
76760,2
76780,6
76800,10
76820,17
76840,25
76860,34
76880,41
76900,42
76920,43
76960,42
77000,40
77020,35
77040,25
77060,17
77080,11
77100,6
77120,2
77140,1
77160,0
77219,0
77220,1
77240,6
77260,11
77280,18
77300,26
77320,35
77340,41
77360,42
77440,41
77460,37
77480,29
77500,20
77520,13
77540,8
77560,4
77580,2
77600,0
77659,0
77660,2
77680,6
77700,10
77720,16
77740,22
77760,30
77780,38
77800,41
77820,42
77840,43
77880,42
77900,41
77920,39
77940,32
77960,22
77980,14
78000,8
78020,3
78040,1
78060,0
78139,0
78140,2
78160,6
78180,11
78200,18
78220,25
78240,31
78260,37
78280,41
78300,42
78380,41
78400,37
78420,28
78440,18
78460,10
78480,3
78500,0
78619,0
78620,3
78640,10
78660,17
78680,24
78700,31
78720,37
78740,41
78820,39
78840,33
78860,24
78880,14
78900,7
78920,1
78940,0
79079,0
79080,2
79100,9
79120,16
79140,23
79160,31
79180,39
79200,41
79220,42
79260,41
79280,38
79300,31
79320,21
79340,12
79360,6
79380,0
79539,0
79540,4
79560,10
79580,16
79600,24
79620,32
79640,39
79660,42
79740,40
79760,35
79780,26
79800,16
79820,8
79840,1
79860,0
79999,0
80000,1
80020,8
80040,14
80060,21
80080,28
80100,36
80120,41
80140,42
80220,41
80240,37
80260,28
80280,18
80300,10
80320,6
80340,1
80360,0
80439,0
80440,2
80460,6
80480,13
80500,20
80520,28
80540,36
80560,41
80580,42
80600,43
80700,42
80720,40
80740,35
80760,26
80780,16
80800,7
80820,1
80840,0
88559,0
88560,13
88580,18
88600,24
88620,30
88640,35
88660,40
88680,41
88740,39
88760,33
88780,25
88800,16
88820,9
88840,2
88860,0
88979,0
88980,1
89000,6
89020,10
89040,16
89060,22
89080,29
89100,36
89120,40
89140,41
89180,40
89200,38
89220,32
89240,23
89260,12
89280,6
89300,0
89439,0
89440,1
89460,4
89480,9
89500,14
89520,20
89540,26
89560,32
89580,38
89600,41
89680,39
89700,34
89720,25
89740,14
89760,7
89780,1
89800,0
89939,0
89940,4
89960,9
89980,15
90000,22
90020,30
90040,36
90060,40
90080,41
90100,42
90120,41
90140,40
90160,36
90180,28
90200,18
90220,9
90240,3
90260,0
90379,0
90380,1
90400,6
90420,10
90440,16
90460,21
90480,28
90500,34
90520,40
90540,42
90620,40
90640,34
90660,24
90680,13
90700,6
90720,1
90740,0
90839,0
90840,1
90860,4
90880,9
90900,15
90920,21
90940,28
90960,34
90980,39
91000,41
91020,42
91060,41
91080,39
91100,34
91120,24
91140,13
91160,7
91180,2
91200,0
91299,0
91300,2
91320,6
91340,10
91360,17
91380,24
91400,31
91420,36
91440,40
91460,41
91520,40
91540,37
91560,29
91580,19
91600,10
91620,3
91640,0
91779,0
91780,1
91800,6
91820,11
91840,17
91860,25
91880,32
91900,37
91920,40
91940,41
91980,40
92000,39
92020,33
92040,24
92060,14
92080,7
92100,2
92120,0
92219,0
92220,2
92240,4
92260,8
92280,13
92300,19
92320,26
92340,32
92360,38
92380,42
92420,43
92440,42
92480,40
92500,34
92520,25
92540,15
92560,8
92580,2
92600,0
92699,0
92700,1
92720,4
92740,8
92760,14
92780,21
92800,29
92820,36
92840,40
92860,41
92920,40
92940,36
92960,28
92980,18
93000,11
93020,6
93040,1
93060,0
93159,0
93160,2
93180,6
93200,9
93220,15
93240,22
93260,29
93280,36
93300,40
93320,41
93340,42
93380,41
93400,40
93420,36
93440,27
93460,18
93480,10
93500,6
93520,1
93540,0
93639,0
93640,3
93660,8
93680,14
93700,21
93720,29
93740,35
93760,40
93780,41
93800,42
93840,41
93860,39
93880,33
93900,23
93920,13
93940,6
93960,0
94099,0
94100,2
94120,8
94140,14
94160,21
94180,29
94200,35
94220,39
94240,41
94280,40
94300,39
94320,35
94340,27
94360,17
94380,8
94400,0
94559,0
94560,1
94580,9
94600,18
94620,26
94640,33
94660,39
94680,42
94780,40
94800,33
94820,22
94840,10
94860,1
94880,0
95019,0
95020,2
95040,8
95060,15
95080,23
95100,30
95120,37
95140,41
95160,42
95240,40
95260,34
95280,23
95300,12
95320,2
95340,0
95479,0
95480,1
95500,6
95520,12
95540,20
95560,28
95580,35
95600,40
95620,42
95680,41
95700,39
95720,33
95740,23
95760,12
95780,3
95800,0
95939,0
95940,3
95960,8
95980,14
96000,21
96020,29
96040,36
96060,41
96080,42
96120,41
96140,40
96160,35
96180,27
96200,16
96220,6
96240,0
96399,0
96400,2
96420,6
96440,11
96460,17
96480,24
96500,31
96520,36
96540,40
96560,41
96600,40
96620,39
96640,34
96660,25
96680,15
96700,6
96720,1
96740,0
96899,0
96900,6
96920,12
96940,18
96960,25
96980,32
97000,38
97020,41
97040,42
97080,41
97100,39
97120,32
97140,22
97160,12
97180,3
97200,0
97339,0
97340,2
97360,8
97380,14
97400,21
97420,28
97440,34
97460,39
97480,41
97540,39
97560,35
97580,26
97600,16
97620,8
97640,1
97660,0
97819,0
97820,2
97840,8
97860,15
97880,22
97900,29
97920,35
97940,40
97960,42
98020,41
98040,39
98060,33
98080,23
98100,12
98120,6
98140,1
98160,0
98299,0
98300,6
98320,13
98340,21
98360,29
98380,36
98400,41
98420,42
98480,41
98500,39
98520,32
98540,21
98560,11
98580,3
98600,0
98719,0
98720,2
98740,10
98760,19
98780,28
98800,36
98820,41
98840,42
98920,41
98940,37
98960,28
98980,17
99000,8
99020,1
99040,0
99139,0
99140,2
99160,7
99180,14
99200,24
99220,32
99240,39
99260,42
99340,41
99360,39
99380,33
99400,24
99420,14
99440,7
99460,2
99480,0
99579,0
99580,2
99600,6
99620,11
99640,18
99660,25
99680,33
99700,39
99720,41
99740,42
99800,41
99820,37
99840,29
99860,19
99880,10
99900,3
99920,0
100059,0
100060,3
100080,9
100100,17
100120,25
100140,32
100160,38
100180,41
100200,42
100260,40
100280,37
100300,29
100320,19
100340,11
100360,3
100380,0
100499,0
100500,1
100520,6
100540,9
100560,16
100580,25
100600,33
100620,39
100640,42
100680,43
100700,42
100740,40
100760,36
100780,27
100800,17
100820,10
100840,6
100860,2
100880,1
100900,0
100939,0
100940,1
100960,3
100980,6
101000,8
101020,12
101040,17
101060,22
101080,29
101100,35
101120,40
101140,42
101200,41
101220,39
101240,32
101260,23
101280,13
101300,6
101320,1
101340,0
101479,0
101480,1
101500,6
101520,13
101540,21
101560,28
101580,35
101600,40
101620,41
101660,39
101680,35
101700,28
101720,18
101740,10
101760,3
101780,0
101899,0
101900,2
101920,7
101940,14
101960,20
101980,28
102000,35
102020,40
102040,42
102120,40
102140,38
102160,32
102180,24
102200,17
102220,11
102240,4
102260,0
110039,0
110040,11
110060,17
110080,23
110100,29
110120,35
110140,40
110160,41
110180,42
110220,41
110240,39
110260,33
110280,24
110300,14
110320,7
110340,1
110360,0
110479,0
110480,4
110500,11
110520,19
110540,27
110560,34
110580,40
110600,41
110660,40
110680,37
110700,29
110720,19
110740,10
110760,3
110780,0
110919,0
110920,1
110940,6
110960,12
110980,20
111000,28
111020,35
111040,40
111060,41
111080,42
111120,41
111140,39
111160,34
111180,23
111200,12
111220,4
111240,0
111359,0
111360,4
111380,9
111400,17
111420,25
111440,33
111460,40
111480,42
111540,41
111560,40
111580,36
111600,27
111620,15
111640,6
111660,0
111799,0
111800,2
111820,7
111840,14
111860,21
111880,29
111900,36
111920,41
111940,42
112000,41
112020,40
112040,35
112060,25
112080,14
112100,6
112120,0
112259,0
112260,4
112280,10
112300,17
112320,24
112340,31
112360,37
112380,40
112400,41
112460,40
112480,37
112500,30
112520,19
112540,11
112560,4
112580,0
112699,0
112700,1
112720,7
112740,14
112760,23
112780,32
112800,39
112820,42
112920,40
112940,36
112960,26
112980,15
113000,6
113020,0
113199,0
113200,7
113220,13
113240,20
113260,28
113280,35
113300,40
113320,41
113360,40
113380,39
113400,34
113420,24
113440,14
113460,6
113480,1
113500,0
113599,0
113600,1
113620,7
113640,14
113660,21
113680,29
113700,35
113720,40
113740,42
113800,41
113820,39
113840,34
113860,24
113880,13
113900,6
113920,0
114059,0
114060,6
114080,11
114100,19
114120,27
114140,35
114160,40
114180,42
114240,41
114260,40
114280,35
114300,26
114320,16
114340,7
114360,1
114380,0
114519,0
114520,4
114540,10
114560,16
114580,23
114600,30
114620,36
114640,40
114660,42
114740,40
114760,37
114780,28
114800,17
114820,6
114840,0
114999,0
115000,3
115020,10
115040,16
115060,23
115080,30
115100,36
115120,40
115140,41
115180,40
115200,38
115220,32
115240,21
115260,12
115280,4
115300,0
115439,0
115440,3
115460,10
115480,17
115500,25
115520,32
115540,38
115560,41
115620,40
115640,37
115660,31
115680,22
115700,13
115720,6
115740,2
115760,0
115839,0
115840,1
